,freesound_id,id,path,start_sample,end_sample,loudness,centroid,attack_time
69,706970,706970_f3,files/bass_sounds/706970_14730610-hq.ogg,168960,225280,7.759121415967292e-06,4809.185546875,0.06226212531328201
70,706970,706970_f4,files/bass_sounds/706970_14730610-hq.ogg,225280,281600,2.9397982341999357e-05,6804.9833984375,-0.43454837799072266
71,722290,722290_f0,files/bass_sounds/722290_15555277-hq.ogg,0,56320,0.00015487073158675975,937.4063110351562,-0.5703173279762268
72,722291,722291_f0,files/bass_sounds/722291_15555277-hq.ogg,0,56320,0.00010761693120002747,776.1162109375,-0.16480569541454315
73,722292,722292_f0,files/bass_sounds/722292_15555277-hq.ogg,0,56320,8.370152420618317e-05,1004.05810546875,-0.33472326397895813
74,722293,722293_f0,files/bass_sounds/722293_15555277-hq.ogg,0,56320,0.00012043312361294573,1025.710205078125,-0.4260868430137634
75,722293,722293_f1,files/bass_sounds/722293_15555277-hq.ogg,56320,112640,0.00010481949218294837,1086.88134765625,-0.4751463234424591
76,722275,722275_f0,files/bass_sounds/722275_15555277-hq.ogg,0,56320,0.00012957665391943673,788.9392700195312,-1.2401179075241089
77,722275,722275_f1,files/bass_sounds/722275_15555277-hq.ogg,56320,112640,9.853476658463478e-05,576.1134033203125,-0.4648005962371826
78,722280,722280_f0,files/bass_sounds/722280_15555277-hq.ogg,0,56320,0.0004395201463590969,868.7793579101562,-0.30998483300209045
79,722280,722280_f1,files/bass_sounds/722280_15555277-hq.ogg,56320,112640,0.00035059462216767396,626.0687255859375,-0.632192075252533
80,722285,722285_f0,files/bass_sounds/722285_15555277-hq.ogg,0,56320,0.00010481392964720727,783.1302490234375,-0.4045887887477875
81,722285,722285_f1,files/bass_sounds/722285_15555277-hq.ogg,56320,112640,5.0466575405814434e-05,676.7285766601562,-0.6936843991279602
82,722289,722289_f0,files/bass_sounds/722289_15555277-hq.ogg,0,56320,9.08787954937328e-05,840.1654663085938,-0.5118907690048218
83,722295,722295_f0,files/bass_sounds/722295_15555277-hq.ogg,0,56320,0.00015032059428366748,920.7846069335938,-1.6388295888900757
84,83632,83632_f0,files/bass_sounds/83632_953613-hq.ogg,0,56320,8.997112639587033e-06,300.72686767578125,-0.2818053364753723
85,83632,83632_f1,files/bass_sounds/83632_953613-hq.ogg,56320,112640,0.00028035998005758635,1708.5802001953125,-1.4209426641464233
86,83632,83632_f2,files/bass_sounds/83632_953613-hq.ogg,112640,168960,1.2057898989455266e-05,1065.5341796875,0.10206326097249985
87,83632,83632_f3,files/bass_sounds/83632_953613-hq.ogg,168960,225280,2.1413529545746066e-05,1395.4210205078125,-0.8617510199546814
88,83632,83632_f4,files/bass_sounds/83632_953613-hq.ogg,225280,281600,8.421285416592251e-06,242.63880920410156,-0.855492889881134
89,83632,83632_f5,files/bass_sounds/83632_953613-hq.ogg,281600,337920,8.207989263940942e-06,311.76971435546875,-0.7724572420120239
90,397265,397265_f0,files/bass_sounds/397265_4704538-hq.ogg,0,56320,0.001696730066429485,631.1287841796875,-0.32095959782600403
91,397265,397265_f1,files/bass_sounds/397265_4704538-hq.ogg,56320,112640,0.0029196197336370296,419.1519775390625,-0.05461179465055466
92,397265,397265_f2,files/bass_sounds/397265_4704538-hq.ogg,112640,168960,0.0050822545181621204,211.38340759277344,-1.158717155456543
93,397265,397265_f3,files/bass_sounds/397265_4704538-hq.ogg,168960,225280,0.0012822777032852172,264.150390625,0.007681967690587044
94,722270,722270_f0,files/bass_sounds/722270_15555277-hq.ogg,0,56320,9.52865251085975e-05,466.5236511230469,-2.334807872772217
95,722270,722270_f1,files/bass_sounds/722270_15555277-hq.ogg,56320,112640,2.0089626989581368e-05,470.34027099609375,-1.0736621618270874
96,722273,722273_f0,files/bass_sounds/722273_15555277-hq.ogg,0,56320,0.0004486234011975202,960.8273315429688,-0.4147055745124817
97,722273,722273_f1,files/bass_sounds/722273_15555277-hq.ogg,56320,112640,0.00037491816011342135,873.8320922851562,-0.9833835363388062
98,722288,722288_f0,files/bass_sounds/722288_15555277-hq.ogg,0,56320,9.302379224788059e-05,968.96337890625,-0.5120507478713989
99,722288,722288_f1,files/bass_sounds/722288_15555277-hq.ogg,56320,112640,3.914580765095624e-05,914.7049560546875,-0.833534300327301
100,722296,722296_f0,files/bass_sounds/722296_15555277-hq.ogg,0,56320,0.00010945255952802571,902.241455078125,-2.4654600620269775
101,722296,722296_f1,files/bass_sounds/722296_15555277-hq.ogg,56320,112640,0.00011931172656742009,1270.2315673828125,-0.7990304231643677
